+-----------------------------------------------------------------------------------------+------------+------------------------+--------------------------------------+---------------------+-------------------------------------------------+
| Specialty                                                                               | AMKA       | first_name             | last_name                            | Has shift this year | Number of Surgeries Conducted as Primary Doctor |
| ΠΑΙΔΙΑΤΡΙΚΗ                                                                             | 0609776087 | Λεονάρδος              | Φουντζούλας                          |                   1 |                                               1 |
| ΠΑΙΔΙΑΤΡΙΚΗ                                                                             | 0704904344 | Κώστας                 | Πουλημένος                           |                   1 |                                               0 |
| ΠΑΙΔΙΑΤΡΙΚΗ                                                                             | 1002861332 | Γκίκας                 | Βαϊτσόπουλος                         |                   1 |                                               1 |
| ΠΑΙΔΙΑΤΡΙΚΗ                                                                             | 2302947398 | Αγλαΐα                 | Πρέκα                                |                   1 |                                               1 |
| ΠΑΙΔΟΚΑΡΔΙΟΛΟΓΙΑ                                                                        | 0309426868 | Άριστος                | Τασιούλας                            |                   1 |                                               0 |
| ΠΑΙΔΟΚΑΡΔΙΟΛΟΓΙΑ                                                                        | 0801795773 | Κυβέλη                 | Ντότης                               |                   1 |                                               2 |
| ΠΑΙΔΟΚΑΡΔΙΟΛΟΓΙΑ                                                                        | 1501573913 | Νικολέτα               | Αλατζάκης                            |                   1 |                                               3 |
| ΠΑΙΔΟΚΑΡΔΙΟΛΟΓΙΑ                                                                        | 1505543455 | Ασημούλα               | Βαφειάδου                            |                   1 |                                               0 |
| ΠΑΙΔΟΚΑΡΔΙΟΛΟΓΙΑ                                                                        | 1510953560 | Λαζαρία                | Γεωργαλάς                            |                   1 |                                               0 |
| ΠΑΙΔΟΚΑΡΔΙΟΛΟΓΙΑ                                                                        | 2907555808 | Πίνδαρος               | Ευαγγελίδη                           |                   1 |                                               1 |
| ΠΑΙΔΟΚΑΡΔΙΟΛΟΓΙΑ                                                                        | 3105545215 | Απόλλων                | Γαλατούλας                           |                   1 |                                               0 |
| ΠΑΙΔΟΨΥΧΙΑΤΡΙΚΗ                                                                         | 1109415688 | Θεοφύλακτος            | Χριστακόπουλος                       |                   1 |                                               0 |
| ΠΑΙΔΟΨΥΧΙΑΤΡΙΚΗ                                                                         | 2709532541 | Δάφνη                  | Κονδυλίδης                           |                   1 |                                               0 |
| ΠΑΙΔΟΨΥΧΙΑΤΡΙΚΗ                                                                         | 2804751977 | Λεωνιδιά               | Τσάρκος                              |                   1 |                                               0 |
| ΠΙ - Ενήλικες Γενική Ιατρ. ή άλλο                                                       | 0911406977 | Θεοδώρα                | Μαγκαφοπούλου                        |                   1 |                                               2 |
| ΠΙ - Ενήλικες Γενική Ιατρ. ή άλλο                                                       | 0912460609 | Αντώνιος               | Καλομοίρη                            |                   1 |                                               0 |
| ΠΙ - Ενήλικες Γενική Ιατρ. ή άλλο                                                       | 1811746391 | Τσαμπίκος              | Κούτσικος                            |                   1 |                                               1 |
| ΠΙ - Ενήλικες Γενική Ιατρ. ή άλλο                                                       | 2404467659 | Ευρύκλεια              | Καλούδη                              |                   1 |                                               0 |
| ΠΙ - Ενήλικες Γηριατρική                                                                | 0408696989 | Ιγνατία                | Γιαννούκος                           |                   1 |                                               2 |
| ΠΙ - Ενήλικες Γηριατρική                                                                | 0801795773 | Κυβέλη                 | Ντότης                               |                   1 |                                               2 |
| ΠΙ - Ενήλικες Γηριατρική                                                                | 2011985385 | Λουλουδένια            | Σικαλίδης                            |                   1 |                                               0 |
| ΠΙ - Ενήλικες Γηριατρική                                                                | 2302947398 | Αγλαΐα                 | Πρέκα                                |                   1 |                                               1 |
| ΠΙ - Ενήλικες Παθολογία                                                                 | 0812982957 | Χαρίλαος               | Θωμάκου                              |                   1 |                                               0 |
| ΠΙ - Ενήλικες Παθολογία                                                                 | 1208523524 | Δήμητρα                | Ζουλούμης                            |                   1 |                                               0 |
| ΠΙ - Ενήλικες Παθολογία                                                                 | 1912909775 | Χριστόφιλη             | Σπαθόπουλος                          |                   1 |                                               0 |
| ΠΙ - Ενήλικες Παθολογία                                                                 | 3107810726 | Ερμής                  | Περδικάκης                           |                   1 |                                               0 |
| ΠΙ - Παιδιά Παιδιατρική                                                                 | 0201006695 | Λεώνη                  | Ρουσιανός                            |                   1 |                                               0 |
| ΠΙ - Παιδιά Παιδιατρική                                                                 | 0309563392 | Σελήνη                 | Ευστρατόπουλος                       |                   1 |                                               7 |
| ΠΙ - Παιδιά Παιδιατρική                                                                 | 1109745348 | Αδαμαντία              | Πετρόπουλος                          |                   1 |                                               1 |
| ΠΙ - Παιδιά Παιδιατρική                                                                 | 2203946792 | Χιονιά                 | Χριστογιάννη                         |                   1 |                                               0 |
| ΠΙ - Παιδιά Παιδιατρική                                                                 | 2402660476 | Πανωραία               | Σαρίκας                              |                   1 |                                               0 |
| ΠΙ - Παιδιά Παιδιατρική                                                                 | 2903772378 | Αδάμ                   | Καλαπόδης                            |                   1 |                                               3 |
| ΡΕΥΜΑΤΟΛΟΓΙΑ                                                                            | 0904831694 | Αρχοντία               | Δεδούκου                             |                   1 |                                               1 |
| ΡΕΥΜΑΤΟΛΟΓΙΑ                                                                            | 1211707848 | Αγγελής                | Βουτσάς                              |                   1 |                                               0 |
| ΡΕΥΜΑΤΟΛΟΓΙΑ                                                                            | 1611859307 | Νικήτας                | Νταβάς                               |                   1 |                                               0 |
| ΡΕΥΜΑΤΟΛΟΓΙΑ                                                                            | 1911777766 | Ίκαρος                 | Καρατζαφέρης                         |                   1 |                                               0 |
| ΡΕΥΜΑΤΟΛΟΓΙΑ                                                                            | 2406442159 | Αγησίλαος              | Μπαλτζής                             |                   1 |                                               0 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΘΩΡΑΚΟΣ / ΚΑΡΔΙΟΧΕΙΡΟΥΡΓΙΚΗ                                                 | 0201006695 | Λεώνη                  | Ρουσιανός                            |                   1 |                                               0 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΘΩΡΑΚΟΣ / ΚΑΡΔΙΟΧΕΙΡΟΥΡΓΙΚΗ                                                 | 0911406977 | Θεοδώρα                | Μαγκαφοπούλου                        |                   1 |                                               2 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΘΩΡΑΚΟΣ / ΚΑΡΔΙΟΧΕΙΡΟΥΡΓΙΚΗ                                                 | 2709532541 | Δάφνη                  | Κονδυλίδης                           |                   1 |                                               0 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΠΑΙΔΩΝ                                                                      | 0304985890 | Πασχάλης               | Αποστολάκη                           |                   1 |                                               1 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΠΑΙΔΩΝ                                                                      | 0307963205 | Δράκων                 | Ντότης                               |                   1 |                                               0 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΠΑΙΔΩΝ                                                                      | 0309563392 | Σελήνη                 | Ευστρατόπουλος                       |                   1 |                                               7 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΠΑΙΔΩΝ                                                                      | 1603735382 | Αδαμάντιος             | Λέλεκας                              |                   1 |                                               0 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΠΑΙΔΩΝ                                                                      | 1801854609 | Θεόδουλος              | Μπότζα                               |                   1 |                                               1 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΠΑΙΔΩΝ                                                                      | 2103891566 | Λαζαρία                | Μπαφέρα                              |                   1 |                                               0 |
| ΧΕΙΡΟΥΡΓΙΚΗ ΠΑΙΔΩΝ                                                                      | 2308744168 | Σωφρονία               | Γκιολδελής                           |                   1 |                                               0 |
| ΨΥΧΙΑΤΡΙΚΗ                                                                              | 0306418483 | Χρυσαφένια             | Σταμέλου                             |                   1 |                                               0 |
| ΨΥΧΙΑΤΡΙΚΗ                                                                              | 0706873053 | Πλάτων                 | Μπούζα                               |                   1 |                                               1 |
| ΨΥΧΙΑΤΡΙΚΗ                                                                              | 1109745348 | Αδαμαντία              | Πετρόπουλος                          |                   1 |                                               1 |
| ΨΥΧΙΑΤΡΙΚΗ                                                                              | 1611859307 | Νικήτας                | Νταβάς                               |                   1 |                                               0 |
| ΨΥΧΙΑΤΡΙΚΗ                                                                              | 1612658393 | Ανδριανή               | Λεντζίου                             |                   1 |                                               0 |
| ΨΥΧΙΑΤΡΙΚΗ                                                                              | 2412950367 | Μυρτώ                  | Κωστοπούλου                          |                   1 |                                               0 |
| ΩΤΟΡΙΝΟΛΑΡΥΓΓΟΛΟΓΙΑ                                                                     | 0704977688 | Ευστάθιος              | Γκίνης                               |                   1 |                                               0 |
| ΩΤΟΡΙΝΟΛΑΡΥΓΓΟΛΟΓΙΑ                                                                     | 0912460609 | Αντώνιος               | Καλομοίρη                            |                   1 |                                               0 |
| ΩΤΟΡΙΝΟΛΑΡΥΓΓΟΛΟΓΙΑ                                                                     | 2903518760 | Ιπποκράτης             | Τριανταφύλλου                        |                   1 |                                               1 |
+-----------------------------------------------------------------------------------------+------------+------------------------+--------------------------------------+---------------------+-------------------------------------------------+
